CategoryCode,ItemCode,DateID,DailySales
category_8,661781,10/2/2021,8
category_1,252821,5/12/2021,3
category_6,255275,12/6/2021,1
category_2,21485,10/2/2021,6
category_2,15701,5/11/2021,3
category_5,570311,5/12/2021,25
category_8,565025,4/6/2021,6
category_6,692831,12/6/2021,3
category_2,73535,3/2/2021,15
category_6,692831,5/12/2021,8
category_1,16079,7/3/2021,8
category_4,668759,5/11/2021,5
category_1,688343,11/30/2021,7
category_2,27161,3/1/2021,19
category_4,668759,10/2/2021,3
category_2,577277,4/5/2021,3
category_1,688343,5/10/2021,7
category_7,24443,5/11/2021,2
category_1,79691,10/29/2021,11
category_2,92483,5/12/2021,8
category_1,688349,4/5/2021,6
category_8,596207,10/2/2021,3
category_4,82193,5/10/2021,117
category_1,11519,8/19/2021,48
category_2,115043,8/19/2021,3
category_1,703307,11/30/2021,5
category_2,585071,8/19/2021,11
category_2,58361,11/4/2021,3
category_2,497285,10/9/2021,3
category_7,29627,11/30/2021,10
category_2,116279,11/30/2021,9
category_1,79691,8/19/2021,10
category_8,705371,3/2/2021,2
category_1,696443,7/3/2021,8
category_2,26279,8/19/2021,10
category_2,20573,5/19/2021,731
category_6,692861,3/2/2021,7
category_8,705371,7/30/2021,4
category_8,583109,7/30/2021,3
category_2,78677,10/29/2021,2
category_6,568793,3/2/2021,5
category_2,26279,12/6/2021,1
category_2,88007,10/29/2021,26
category_8,11675,5/11/2021,2
category_8,650207,3/31/2021,3
category_2,115043,3/2/2021,6
category_2,116279,3/1/2021,8
category_6,255311,4/6/2021,4
category_2,92483,3/31/2021,7
category_5,609011,5/11/2021,29
category_6,255311,11/2/2021,9
category_8,661787,11/2/2021,11
category_3,25229,7/30/2021,6
category_1,24587,7/11/2021,3
category_7,29627,11/29/2021,8
category_6,255269,10/29/2021,12
category_8,583109,11/2/2021,4
category_1,252821,3/31/2021,6
category_5,609011,3/30/2021,11
category_6,255317,5/19/2021,12
category_5,609011,7/30/2021,21
category_1,28271,8/19/2021,12
category_7,28445,11/2/2021,31
category_6,255371,11/30/2021,6
category_2,13871,3/30/2021,16
category_1,28271,11/29/2021,4
category_6,255335,5/10/2021,2
category_1,707549,8/19/2021,5
category_2,92483,10/2/2021,3
category_3,707075,5/11/2021,10
category_1,688343,7/11/2021,13
category_3,88211,7/11/2021,4
category_5,663143,11/30/2021,2
category_3,87977,5/10/2021,6
category_2,711383,8/19/2021,44
category_2,673367,5/19/2021,3
category_3,25229,10/9/2021,49
category_7,28445,7/30/2021,23
category_2,29075,7/11/2021,7
category_2,577277,7/3/2021,14
category_2,29075,7/30/2021,6
category_7,28445,7/3/2021,15
category_3,11279,5/10/2021,23
category_7,20093,11/2/2021,42
category_3,711035,8/19/2021,16
category_2,577277,7/30/2021,9
category_1,79691,5/12/2021,34
category_7,28445,5/19/2021,7
category_2,15701,3/2/2021,6
category_2,21485,5/12/2021,7
category_4,683195,3/30/2021,9
category_1,503711,5/10/2021,9
category_1,688379,11/4/2021,11
category_1,11519,11/29/2021,25
category_8,661787,10/2/2021,16
category_8,650207,7/11/2021,4
category_1,79691,7/11/2021,17
category_5,608483,11/29/2021,7
category_1,24587,5/12/2021,5
category_2,66041,4/5/2021,3
category_4,82193,5/12/2021,181
category_5,532943,3/31/2021,15
category_6,692861,7/3/2021,7
category_2,711383,7/11/2021,4
category_6,255329,4/6/2021,3
category_2,114677,5/10/2021,2
category_2,585071,5/12/2021,10
category_2,557423,11/29/2021,4
category_1,503711,11/29/2021,14
category_2,543389,5/12/2021,6
category_7,105545,11/30/2021,3
category_2,73535,4/6/2021,10
category_6,692831,5/19/2021,13
category_1,11519,5/11/2021,34
category_8,650207,5/19/2021,10
category_5,24527,11/30/2021,24
category_2,29075,12/6/2021,3
category_1,688379,10/2/2021,4
category_2,15701,11/30/2021,4
category_2,78677,12/6/2021,1
category_2,585071,3/2/2021,7
category_3,112991,3/1/2021,129
category_8,650207,5/12/2021,8
category_4,668759,3/1/2021,12
category_8,661781,11/4/2021,10
category_5,532943,5/10/2021,3
category_2,696323,8/19/2021,7
category_7,28445,5/11/2021,6
category_5,609011,11/2/2021,9
category_1,57983,3/30/2021,8
category_7,566891,11/30/2021,27
category_6,255353,4/5/2021,6
category_2,696323,7/11/2021,2
category_2,92483,7/3/2021,2
category_5,663143,7/3/2021,9
category_3,58955,3/31/2021,15
category_8,11675,4/5/2021,5
category_4,163709,12/6/2021,20
category_1,711401,11/29/2021,3
category_5,24527,7/30/2021,73
category_3,11279,5/11/2021,20
category_1,503711,3/1/2021,11
category_8,583109,5/10/2021,2
category_5,609011,4/6/2021,12
category_4,82193,11/30/2021,81
category_4,683195,12/6/2021,12
category_6,255311,5/12/2021,105
category_6,692843,12/6/2021,6
category_2,602639,3/30/2021,6
category_2,39821,10/29/2021,9
category_6,255281,5/11/2021,5
category_2,696323,3/1/2021,3
category_2,543389,10/9/2021,1
category_4,82193,4/6/2021,87
category_1,688343,11/4/2021,13
category_7,29627,3/31/2021,62
category_8,565025,10/29/2021,1
category_1,707747,5/12/2021,18
category_6,255257,5/10/2021,8
category_1,57983,3/31/2021,17
category_2,558617,3/30/2021,14
category_8,661781,10/9/2021,12
category_5,532943,11/29/2021,6
category_6,634043,12/6/2021,5
category_1,79691,5/10/2021,12
category_5,608483,7/11/2021,8
category_2,15701,5/12/2021,5
category_3,698075,3/2/2021,7
category_5,532943,5/11/2021,7
category_3,112991,10/9/2021,103
category_6,255299,11/30/2021,3
category_5,664721,5/12/2021,31
category_5,24527,8/19/2021,105
category_1,11519,3/2/2021,40
category_1,699839,7/3/2021,6
category_6,255311,3/30/2021,7
category_2,558617,3/1/2021,16
category_1,688349,11/29/2021,4
category_6,255329,8/19/2021,16
category_1,707549,10/2/2021,5
category_8,705365,10/9/2021,4
category_3,88211,10/29/2021,1
category_2,21485,10/9/2021,10
category_2,39821,5/19/2021,23
category_7,709751,10/2/2021,2
category_1,703307,7/3/2021,6
category_1,25667,3/31/2021,1
category_5,43487,8/19/2021,16
category_6,255275,4/6/2021,6
category_2,266135,4/5/2021,7
category_6,692831,11/30/2021,2
category_3,88211,11/30/2021,2
category_3,698075,5/10/2021,21
category_3,711035,3/31/2021,12
category_2,21485,7/30/2021,7
category_2,670715,8/19/2021,8
category_5,570311,7/11/2021,8
category_2,558617,5/10/2021,24
category_2,39821,8/19/2021,14
category_6,255317,8/19/2021,4
category_2,673367,10/2/2021,6
category_1,696443,3/2/2021,6
category_1,79691,10/9/2021,17
category_2,114677,5/11/2021,1
category_6,255353,10/2/2021,4
category_6,255257,10/9/2021,6
category_1,698633,8/19/2021,4
category_1,252821,4/6/2021,18
category_6,255311,11/29/2021,13
category_1,688349,3/2/2021,17
category_6,255377,5/11/2021,105
category_1,688349,10/2/2021,7
category_2,577277,4/6/2021,9
category_2,696323,5/19/2021,8
category_2,709637,3/31/2021,20
category_2,557405,12/6/2021,4
category_2,577277,11/30/2021,2
category_1,696443,7/30/2021,26
category_2,66041,8/19/2021,4
category_2,13871,12/6/2021,19
category_1,28271,7/11/2021,3
category_6,634043,8/19/2021,5
category_1,705797,10/9/2021,2
category_3,711035,7/30/2021,13
category_2,670715,5/12/2021,1
category_6,255269,10/2/2021,1
category_8,650207,11/4/2021,1
category_4,557711,11/4/2021,55
category_2,711383,10/9/2021,27
category_2,557405,7/3/2021,13
category_1,252821,11/30/2021,3
category_2,33845,4/6/2021,2
category_8,705365,5/11/2021,3
category_1,688361,11/2/2021,1
category_1,705797,5/11/2021,3
category_6,634043,11/4/2021,6
category_8,650207,4/6/2021,5
category_3,58955,10/29/2021,77
category_5,608483,3/30/2021,3
category_1,704297,5/12/2021,10
category_2,670715,4/5/2021,1
category_4,163709,4/5/2021,14
category_4,82193,10/29/2021,44
category_8,596207,11/29/2021,11
category_1,97307,10/9/2021,11
category_6,255257,7/3/2021,3
category_8,661781,11/29/2021,8
category_6,634043,7/11/2021,5
category_2,711383,11/2/2021,22
category_7,566891,3/31/2021,65
category_6,255269,10/9/2021,1
category_1,16079,7/30/2021,3
category_2,88007,4/5/2021,16
category_4,557711,5/19/2021,24
category_2,174911,5/10/2021,12
category_8,661781,5/11/2021,4
category_7,184589,3/1/2021,12
category_2,13871,10/9/2021,22
category_3,11279,5/19/2021,43
category_7,105545,3/1/2021,10
category_2,585071,3/31/2021,6
category_7,184589,4/5/2021,18
category_1,28271,5/19/2021,5
category_2,711383,3/31/2021,9
category_3,711035,3/2/2021,14
category_1,252821,3/30/2021,10
category_6,692831,10/2/2021,15
category_1,698633,10/2/2021,20
category_1,698633,5/10/2021,15
category_1,698633,4/6/2021,8
category_3,11279,7/30/2021,2
category_3,711035,12/6/2021,6
category_6,568793,11/29/2021,2
category_8,650207,7/30/2021,4
category_4,163709,5/12/2021,32
category_2,13871,7/3/2021,27
category_6,255329,12/6/2021,10
category_6,255293,4/5/2021,3
category_6,634043,11/29/2021,2
category_2,15701,7/3/2021,7
category_1,711401,5/11/2021,3
category_1,698633,4/5/2021,25
category_5,609011,11/30/2021,15
category_1,699839,3/31/2021,6
category_3,58955,7/3/2021,11
category_4,683195,8/19/2021,12
category_5,664721,5/11/2021,19
category_3,88211,11/29/2021,4
category_5,43487,11/29/2021,10
category_1,688349,7/30/2021,16
category_2,670715,3/2/2021,4
category_5,664721,12/6/2021,9
category_2,88007,3/1/2021,20
category_1,688349,11/30/2021,7
category_2,33845,11/2/2021,4
category_2,43847,7/30/2021,8
category_5,663143,11/29/2021,2
category_8,661787,7/3/2021,10
category_3,58955,5/10/2021,36
category_6,255329,10/2/2021,11
category_1,688361,4/6/2021,14
category_1,688343,10/2/2021,14
category_2,543389,7/30/2021,8
category_3,112991,5/19/2021,169
category_6,568793,7/3/2021,8
category_2,709637,4/6/2021,5
category_1,16079,12/6/2021,5
category_1,57983,8/19/2021,5
category_3,707075,11/4/2021,9
category_8,661787,11/30/2021,8
category_6,255377,12/6/2021,1
category_3,88211,4/5/2021,1
category_6,255299,5/11/2021,7
category_7,29627,3/30/2021,42
category_1,688343,3/2/2021,26
category_1,28319,8/19/2021,2
category_2,88007,10/9/2021,12
category_2,144089,12/6/2021,4
category_2,709637,11/29/2021,6
category_8,15845,4/6/2021,7
category_2,696323,7/30/2021,10
category_8,661781,5/19/2021,3
category_3,58955,8/19/2021,22
category_6,255257,7/11/2021,11
category_2,558617,12/6/2021,6
category_6,692861,11/4/2021,6
category_6,255371,3/2/2021,5
category_1,698633,7/11/2021,4
category_1,696443,10/9/2021,1
category_4,683195,11/2/2021,5
category_8,705371,11/4/2021,3
category_2,13871,11/30/2021,21
category_2,88007,11/2/2021,35
category_2,13871,11/2/2021,20
category_2,709637,11/30/2021,10
category_5,570311,8/19/2021,19
category_6,255353,8/19/2021,8
category_2,58361,3/31/2021,3
category_2,144089,5/11/2021,8
category_3,698075,4/6/2021,4
category_2,602639,5/11/2021,10
category_2,114677,3/2/2021,6
category_3,25229,11/2/2021,9
category_1,97307,7/3/2021,5
category_3,707075,4/5/2021,6
category_2,711371,11/30/2021,4
category_1,688361,5/12/2021,8
category_7,24443,10/2/2021,8
category_2,696323,5/10/2021,1
category_2,33845,5/11/2021,2
category_4,82193,11/4/2021,36
category_7,566891,8/19/2021,49
category_8,661787,3/1/2021,2
category_1,57983,10/29/2021,10
category_2,26279,5/12/2021,5
category_8,661787,5/12/2021,8
category_2,266135,4/6/2021,9
category_8,11675,8/19/2021,2
category_2,66041,3/31/2021,4
category_3,87977,11/2/2021,5
category_2,58361,3/30/2021,4
category_6,255371,5/19/2021,9
category_2,15701,11/4/2021,12
category_2,58361,5/19/2021,27
category_7,19949,5/19/2021,10
category_8,15845,7/11/2021,1
category_2,558617,11/2/2021,13
category_6,255389,7/30/2021,14
category_7,24443,4/6/2021,20
category_8,661781,12/6/2021,6
category_2,43847,3/1/2021,2
category_1,688361,7/3/2021,2
category_2,709637,8/19/2021,4
category_2,73535,5/10/2021,19
category_6,255293,11/30/2021,2
category_3,25229,8/19/2021,16
category_5,664721,11/2/2021,22
category_2,116279,3/31/2021,7
category_1,688349,11/2/2021,74
category_2,696323,10/29/2021,5
category_2,27161,3/30/2021,6
category_2,58361,7/22/2021,17
category_2,557405,4/27/2021,10
category_4,163709,3/13/2021,26
category_7,28445,4/28/2021,19
category_2,29075,12/8/2021,4
category_2,43847,10/23/2021,6
category_2,266135,4/7/2021,6
category_6,255335,2/24/2022,3
category_6,255317,8/8/2021,2
category_2,13871,12/1/2021,13
category_1,705797,4/27/2021,3
category_4,82193,1/4/2022,73
category_5,532943,12/27/2021,9
category_1,711401,11/6/2021,3
category_6,255293,11/6/2021,5
category_1,97307,12/7/2021,11
category_7,566891,4/7/2021,61
category_6,255329,8/8/2021,18
category_5,608483,12/27/2021,5
category_1,688343,3/13/2021,6
category_1,705797,11/17/2021,2
category_2,114677,7/22/2021,1
category_4,557711,11/17/2021,13
category_8,705365,11/6/2021,2
category_2,88007,1/12/2022,36
category_2,673367,1/4/2022,1
category_6,692831,10/24/2021,8
category_6,255389,8/6/2021,4
category_2,696323,12/27/2021,3
category_7,566891,7/22/2021,15
category_6,255299,12/27/2021,4
category_4,683195,8/8/2021,18
category_1,11519,1/12/2022,53
category_1,11519,3/13/2021,59
category_1,252821,12/16/2021,14
category_5,24527,2/24/2022,43
category_8,596207,12/7/2021,7
category_6,255293,4/27/2021,4
category_2,92483,1/12/2022,3
category_3,88211,1/4/2022,7
category_1,711401,8/6/2021,3
category_2,557423,3/12/2021,3
category_4,683195,12/1/2021,16
category_2,266135,11/6/2021,5
category_2,577277,3/13/2021,2
category_3,698075,3/21/2021,18
category_2,709637,3/21/2021,5
category_6,255311,10/24/2021,6
category_6,255389,4/1/2021,8
category_4,82193,4/7/2021,92
category_2,33845,8/6/2021,1
category_6,255353,11/25/2021,6
category_8,705365,8/10/2021,4
category_4,668759,11/10/2021,4
category_1,698633,7/22/2021,20
category_7,20093,4/27/2021,24
category_8,565025,2/24/2022,3
category_2,33845,3/21/2021,4
category_2,27161,8/10/2021,15
category_2,696323,3/21/2021,4
category_1,11519,4/28/2021,65
category_5,663143,3/12/2021,6
category_2,92483,10/23/2021,1
category_1,696443,12/7/2021,4
category_6,255275,8/6/2021,5
category_1,24587,1/12/2022,12
category_2,92483,3/12/2021,5
category_8,705371,10/24/2021,4
category_2,29075,11/10/2021,4
category_5,608483,12/16/2021,8
category_1,688379,11/6/2021,3
category_1,24587,12/27/2021,6
category_2,39821,12/16/2021,10
category_6,634043,12/16/2021,3
category_1,688349,3/13/2021,10
category_7,105545,11/17/2021,5
category_8,15845,1/6/2022,2
category_2,92483,4/27/2021,7
category_1,24587,8/10/2021,11
category_7,105545,4/1/2021,17
category_6,255293,4/7/2021,2
category_8,661787,11/10/2021,29
category_8,565025,3/13/2021,11
category_4,557711,8/8/2021,17
category_1,688379,12/8/2021,4
category_8,661787,4/27/2021,3
category_1,57983,4/27/2021,9
category_8,11675,11/6/2021,2
category_2,709637,8/8/2021,10
category_8,596207,4/28/2021,28
category_6,255269,12/7/2021,1
category_1,688349,11/17/2021,10
category_6,255275,10/24/2021,2
category_3,25229,12/1/2021,16
category_4,82193,1/12/2022,85
category_1,11519,11/6/2021,42
category_2,558617,12/16/2021,27
category_2,114677,12/1/2021,2
category_1,24587,8/6/2021,11
category_1,703307,3/12/2021,22
category_3,711035,8/6/2021,30
category_2,73535,3/13/2021,8
category_2,670715,4/1/2021,1
category_8,705365,12/27/2021,2
category_6,255299,11/25/2021,7
category_5,24527,3/21/2021,34
category_1,688343,11/17/2021,20
category_1,79691,11/25/2021,37
category_1,704297,12/8/2021,3
category_6,692831,11/17/2021,6
category_7,24443,12/27/2021,7
category_5,663143,8/6/2021,8
category_2,92483,12/7/2021,4
category_3,698075,12/16/2021,16
category_2,174911,10/23/2021,5
category_2,15701,1/4/2022,1
category_3,25229,4/1/2021,2
category_2,174911,4/27/2021,6
category_6,255389,1/6/2022,2
category_2,29075,12/7/2021,8
category_3,87977,12/27/2021,7
category_2,29075,3/12/2021,4
category_5,570311,4/27/2021,5
category_8,596207,12/27/2021,29
category_1,28319,4/1/2021,8
category_8,15845,3/13/2021,9
category_7,105545,8/10/2021,100
category_1,704297,12/27/2021,6
category_6,568793,12/8/2021,12
category_6,255377,12/8/2021,4
category_2,115043,4/28/2021,2
category_4,557711,10/23/2021,11
category_2,174911,11/6/2021,8
category_2,557423,8/8/2021,2
category_6,255299,1/12/2022,2
category_1,79691,8/10/2021,14
category_4,163709,1/6/2022,6
category_6,255329,12/27/2021,13
category_6,255257,1/6/2022,12
category_5,570311,10/23/2021,6
category_3,25229,12/27/2021,19
category_2,88007,4/1/2021,23
category_2,29075,4/1/2021,8
category_1,25667,3/12/2021,2
category_7,20093,3/13/2021,55
category_2,711371,10/23/2021,4
category_2,709637,7/22/2021,2
category_2,557423,12/7/2021,8
category_3,88211,4/7/2021,4
category_5,608483,4/27/2021,13
category_2,711371,11/17/2021,13
category_7,105545,4/28/2021,104
category_6,692831,3/13/2021,4
category_5,608483,3/12/2021,7
category_5,609011,1/6/2022,16
category_2,115043,12/7/2021,3
category_2,58361,11/6/2021,1
category_2,58361,12/7/2021,2
category_1,11519,11/17/2021,93
category_4,683195,3/13/2021,3
category_6,255389,12/27/2021,5
category_5,24527,1/4/2022,45
category_1,252821,10/23/2021,4
category_8,11675,12/16/2021,17
category_2,585071,12/8/2021,5
category_6,692861,8/8/2021,16
category_4,668759,1/12/2022,8
category_8,705371,12/27/2021,2
category_1,16079,1/12/2022,3
category_2,602639,8/6/2021,7
category_1,704297,8/8/2021,8
category_8,565025,8/10/2021,22
category_1,699839,10/24/2021,2
category_7,29627,12/1/2021,12
category_6,255329,4/1/2021,13
category_1,16079,12/1/2021,3
category_8,650207,4/28/2021,6
category_8,11675,4/7/2021,3
category_2,557405,4/28/2021,3
category_7,184589,12/16/2021,4
category_8,15845,8/10/2021,1
category_6,634043,11/6/2021,5
category_1,57983,3/21/2021,2
category_2,115043,3/12/2021,2
category_6,692861,1/6/2022,3
category_1,11519,12/7/2021,44
category_1,688349,1/4/2022,41
category_1,707747,4/1/2021,38
category_6,634043,4/1/2021,3
category_1,503711,7/22/2021,5
category_6,692843,8/10/2021,8
category_1,252821,12/27/2021,10
category_1,696443,12/8/2021,9
category_1,24587,4/7/2021,7
category_8,705365,8/8/2021,2
category_5,664721,7/22/2021,16
category_5,663143,12/27/2021,11
category_1,707549,11/25/2021,2
category_4,683195,4/7/2021,3
category_6,634043,1/4/2022,7
category_4,683195,11/10/2021,7
category_1,28319,2/24/2022,11
category_2,711383,10/23/2021,8
category_7,20093,1/12/2022,26
category_1,698633,11/17/2021,43
category_6,255281,3/21/2021,7
category_1,705797,8/8/2021,5
category_7,28445,11/25/2021,10
category_3,711035,8/10/2021,41
category_2,21485,7/22/2021,7
category_2,78677,8/10/2021,26
category_8,565025,12/16/2021,9
category_8,11675,3/13/2021,3
category_1,97307,8/6/2021,8
category_6,255353,8/10/2021,6
category_2,585071,7/22/2021,6
category_8,650207,4/1/2021,3
category_1,79691,1/12/2022,34
category_3,25229,12/16/2021,22
category_1,503711,4/7/2021,9
category_8,661781,10/24/2021,8
category_2,558617,7/22/2021,15
category_5,609011,2/24/2022,8
category_2,20573,11/17/2021,10
category_2,29075,11/6/2021,2
category_5,609011,8/6/2021,16
category_2,73535,12/8/2021,11
category_6,255329,3/12/2021,13
category_6,255389,11/10/2021,4
category_8,705371,8/10/2021,5
category_7,184589,3/21/2021,10
category_6,255335,4/7/2021,6
category_3,11279,3/13/2021,20
category_2,39821,1/6/2022,7
category_1,711401,8/10/2021,9
category_4,163709,12/16/2021,16
category_8,583109,2/24/2022,1
category_8,661781,12/16/2021,13
category_4,82193,12/16/2021,57
category_8,596207,10/24/2021,6
category_5,664721,3/13/2021,15
category_2,709637,12/1/2021,6
category_2,266135,12/8/2021,4
category_2,33845,12/7/2021,3
category_8,661781,1/6/2022,13
category_2,115043,11/10/2021,3
